Date	Open	High	Low	Close	Adj Close	Volume	Location	Index	Open/Close Difference	High/Low Difference
1/30/20	$3,256	$3,285.91	$3,242.80	$3,283.66	$3,283.659912	3787250000	USA	S&P500	($27.21)	$43.11
1/31/20	$3,282	$3,282.33	$3,214.68	$3,225.52	$3,225.52002	4527830000	USA	S&P500	$56.81	$67.65
2/3/20	$3,236	$3,268.44	$3,235.66	$3,248.92	$3,248.919922	3757910000	USA	S&P500	($13.26)	$32.78
2/4/20	$3,281	$3,306.92	$3,280.61	$3,297.59	$3,297.590088	3995320000	USA	S&P500	($16.98)	$26.31
2/5/20	$3,325	$3,337.58	$3,313.75	$3,334.69	$3,334.689941	4117730000	USA	S&P500	($9.78)	$23.83
2/6/20	$3,345	$3,347.96	$3,334.39	$3,345.78	$3,345.780029	3868370000	USA	S&P500	($0.86)	$13.57
2/7/20	$3,336	$3,341.42	$3,322.12	$3,327.71	$3,327.709961	3730650000	USA	S&P500	$7.83	$19.30
2/10/20	$3,318	$3,352.26	$3,317.77	$3,352.09	$3,352.090088	3450350000	USA	S&P500	($33.81)	$34.49
2/11/20	$3,366	$3,375.63	$3,352.72	$3,357.75	$3,357.75	3760550000	USA	S&P500	$8.12	$22.91
2/12/20	$3,371	$3,381.47	$3,369.72	$3,379.45	$3,379.449951	3926380000	USA	S&P500	($8.95)	$11.75
2/13/20	$3,366	$3,385.09	$3,360.52	$3,373.94	$3,373.939941	3498240000	USA	S&P500	($8.04)	$24.57
2/14/20	$3,378	$3,380.69	$3,366.15	$3,380.16	$3,380.159912	3398040000	USA	S&P500	($2.08)	$14.54
2/18/20	$3,369	$3,375.01	$3,355.61	$3,370.29	$3,370.290039	3746720000	USA	S&P500	($1.25)	$19.40
2/19/20	$3,380	$3,393.52	$3,378.83	$3,386.15	$3,386.149902	3600150000	USA	S&P500	($5.76)	$14.69
2/20/20	$3,380	$3,389.15	$3,341.02	$3,373.23	$3,373.22998	4007320000	USA	S&P500	$7.22	$48.13
2/21/20	$3,361	$3,360.76	$3,328.45	$3,337.75	$3,337.75	3899270000	USA	S&P500	$22.75	$32.31
2/24/20	$3,258	$3,259.81	$3,214.65	$3,225.89	$3,225.889893	4842960000	USA	S&P500	$31.72	$45.16
2/25/20	$3,239	$3,246.99	$3,118.77	$3,128.21	$3,128.209961	5591510000	USA	S&P500	$110.73	$128.22
2/26/20	$3,140	$3,182.51	$3,108.99	$3,116.39	$3,116.389893	5478110000	USA	S&P500	$23.51	$73.52
2/27/20	$3,063	$3,097.07	$2,977.39	$2,978.76	$2,978.76001	7058840000	USA	S&P500	$83.78	$119.68
2/28/20	$2,917	$2,959.72	$2,855.84	$2,954.22	$2,954.219971	8563850000	USA	S&P500	($37.32)	$103.88
3/2/20	$2,974	$3,090.96	$2,945.19	$3,090.23	$3,090.22998	6376400000	USA	S&P500	($115.95)	$145.77
3/3/20	$3,096	$3,136.72	$2,976.63	$3,003.37	$3,003.370117	6355940000	USA	S&P500	$93.09	$160.09
3/4/20	$3,046	$3,130.97	$3,034.38	$3,130.12	$3,130.120117	5035480000	USA	S&P500	($84.37)	$96.59
3/5/20	$3,076	$3,083.04	$2,999.83	$3,023.94	$3,023.939941	5575550000	USA	S&P500	$51.76	$83.21
3/6/20	$2,954	$2,985.93	$2,901.54	$2,972.37	$2,972.370117	6552140000	USA	S&P500	($18.17)	$84.39
3/9/20	$2,864	$2,863.89	$2,734.43	$2,746.56	$2,746.560059	8423050000	USA	S&P500	$117.33	$129.46
3/10/20	$2,813	$2,882.59	$2,734.00	$2,882.23	$2,882.22998	7635960000	USA	S&P500	($68.75)	$148.59
3/11/20	$2,826	$2,825.60	$2,707.22	$2,741.38	$2,741.379883	7374110000	USA	S&P500	$84.22	$118.38
3/12/20	$2,631	$2,660.95	$2,478.86	$2,480.64	$2,480.639893	8829380000	USA	S&P500	$150.22	$182.09
3/13/20	$2,570	$2,711.33	$2,492.37	$2,711.02	$2,711.02002	8258670000	USA	S&P500	($141.03)	$218.96
3/16/20	$2,509	$2,562.98	$2,380.94	$2,386.13	$2,386.129883	7781540000	USA	S&P500	$122.46	$182.04
3/17/20	$2,426	$2,553.93	$2,367.04	$2,529.19	$2,529.189941	8358500000	USA	S&P500	($103.53)	$186.89
3/18/20	$2,437	$2,453.57	$2,280.52	$2,398.10	$2,398.100098	8755780000	USA	S&P500	$38.40	$173.05
3/19/20	$2,393	$2,466.97	$2,319.78	$2,409.39	$2,409.389893	7946710000	USA	S&P500	($15.91)	$147.19
3/20/20	$2,432	$2,453.01	$2,295.56	$2,304.92	$2,304.919922	9044690000	USA	S&P500	$127.02	$157.45
3/23/20	$2,291	$2,300.73	$2,191.86	$2,237.40	$2,237.399902	7402180000	USA	S&P500	$53.31	$108.87
3/24/20	$2,344	$2,449.71	$2,344.44	$2,447.33	$2,447.330078	7547350000	USA	S&P500	($102.89)	$105.27
3/25/20	$2,458	$2,571.42	$2,407.53	$2,475.56	$2,475.560059	8285670000	USA	S&P500	($17.79)	$163.89
3/26/20	$2,501	$2,637.01	$2,500.72	$2,630.07	$2,630.070068	7753160000	USA	S&P500	($128.78)	$136.29
3/27/20	$2,556	$2,615.91	$2,520.02	$2,541.47	$2,541.469971	6194330000	USA	S&P500	$14.40	$95.89
3/30/20	$2,559	$2,631.80	$2,545.28	$2,626.65	$2,626.649902	5746220000	USA	S&P500	($67.67)	$86.52
3/31/20	$2,615	$2,641.39	$2,571.15	$2,584.59	$2,584.590088	6568290000	USA	S&P500	$30.10	$70.24
4/1/20	$2,498	$2,522.75	$2,447.49	$2,470.50	$2,470.5	5947900000	USA	S&P500	$27.58	$75.26
4/2/20	$2,459	$2,533.22	$2,455.79	$2,526.90	$2,526.899902	6454990000	USA	S&P500	($68.36)	$77.43
4/3/20	$2,515	$2,538.18	$2,459.96	$2,488.65	$2,488.649902	6087190000	USA	S&P500	$26.27	$78.22
4/6/20	$2,578	$2,676.85	$2,574.57	$2,663.68	$2,663.679932	6391860000	USA	S&P500	($85.40)	$102.28
4/7/20	$2,739	$2,756.89	$2,657.67	$2,659.41	$2,659.409912	7040720000	USA	S&P500	$79.24	$99.22
4/8/20	$2,685	$2,760.75	$2,663.30	$2,749.98	$2,749.97998	5856370000	USA	S&P500	($64.98)	$97.45
4/9/20	$2,777	$2,818.57	$2,762.36	$2,789.82	$2,789.820068	7880140000	USA	S&P500	($12.83)	$56.21
4/13/20	$2,782	$2,782.46	$2,721.17	$2,761.63	$2,761.629883	5274310000	USA	S&P500	$20.83	$61.29
4/14/20	$2,805	$2,851.85	$2,805.10	$2,846.06	$2,846.060059	5567400000	USA	S&P500	($40.96)	$46.75
1/2/20	$1,152	$1,160.66	$1,150.93	$1,158.26	$1,158.26001	146422800	Europe	EURONEXT100	($6.74)	$9.73
1/3/20	$1,152	$1,157.38	$1,148.74	$1,157.38	$1,157.380005	140653000	Europe	EURONEXT100	($5.02)	$8.64
1/6/20	$1,149	$1,152.62	$1,139.88	$1,151.81	$1,151.810059	163285900	Europe	EURONEXT100	($3.17)	$12.74
1/7/20	$1,156	$1,161.61	$1,150.62	$1,153.09	$1,153.089966	160812000	Europe	EURONEXT100	$2.78	$10.99
1/8/20	$1,149	$1,155.73	$1,145.81	$1,155.38	$1,155.380005	174551200	Europe	EURONEXT100	($6.83)	$9.92
1/9/20	$1,162	$1,163.80	$1,157.39	$1,158.67	$1,158.670044	188096100	Europe	EURONEXT100	$3.62	$6.41
1/10/20	$1,161	$1,161.46	$1,156.43	$1,157.33	$1,157.329956	165491000	Europe	EURONEXT100	$4.02	$5.03
1/13/20	$1,158	$1,160.43	$1,152.29	$1,155.86	$1,155.859985	157425200	Europe	EURONEXT100	$2.07	$8.14
1/14/20	$1,157	$1,157.92	$1,145.92	$1,157.63	$1,157.630005	174779900	Europe	EURONEXT100	($1.01)	$12.00
1/15/20	$1,158	$1,159.93	$1,153.77	$1,157.87	$1,157.869995	197374200	Europe	EURONEXT100	$0.52	$6.16
1/16/20	$1,159	$1,162.42	$1,156.00	$1,159.20	$1,159.199951	173344200	Europe	EURONEXT100	$0.05	$6.42
1/17/20	$1,164	$1,171.47	$1,163.74	$1,170.06	$1,170.060059	195452500	Europe	EURONEXT100	($6.05)	$7.73
1/20/20	$1,169	$1,169.49	$1,165.39	$1,166.93	$1,166.930054	110167800	Europe	EURONEXT100	$2.28	$4.10
1/21/20	$1,159	$1,161.33	$1,151.97	$1,161.33	$1,161.329956	158980700	Europe	EURONEXT100	($2.50)	$9.36
1/22/20	$1,162	$1,165.62	$1,157.03	$1,158.03	$1,158.030029	179710700	Europe	EURONEXT100	$4.30	$8.59
1/23/20	$1,155	$1,158.38	$1,147.43	$1,149.05	$1,149.050049	209668700	Europe	EURONEXT100	$5.71	$10.95
1/24/20	$1,158	$1,166.42	$1,157.70	$1,160.41	$1,160.410034	197115700	Europe	EURONEXT100	($2.71)	$8.72
1/27/20	$1,142	$1,145.32	$1,129.26	$1,131.52	$1,131.52002	238039000	Europe	EURONEXT100	$10.97	$16.06
1/28/20	$1,136	$1,143.72	$1,129.70	$1,142.43	$1,142.430054	208368000	Europe	EURONEXT100	($6.31)	$14.02
1/29/20	$1,141	$1,149.12	$1,141.00	$1,146.55	$1,146.550049	222050200	Europe	EURONEXT100	($5.45)	$8.12
1/30/20	$1,135	$1,137.69	$1,128.40	$1,132.35	$1,132.349976	250106500	Europe	EURONEXT100	$2.40	$9.29
1/31/20	$1,136	$1,137.17	$1,119.17	$1,120.23	$1,120.22998	263286800	Europe	EURONEXT100	$16.17	$18.00
2/3/20	$1,123	$1,129.91	$1,119.49	$1,125.58	$1,125.579956	204634400	Europe	EURONEXT100	($2.64)	$10.42
2/4/20	$1,131	$1,144.73	$1,130.87	$1,144.73	$1,144.72998	219411200	Europe	EURONEXT100	($13.52)	$13.86
2/5/20	$1,142	$1,158.99	$1,141.61	$1,156.32	$1,156.319946	264628100	Europe	EURONEXT100	($14.21)	$17.38
2/6/20	$1,165	$1,166.06	$1,159.74	$1,164.68	$1,164.680054	255752000	Europe	EURONEXT100	$0.20	$6.32
2/7/20	$1,162	$1,164.78	$1,155.81	$1,161.09	$1,161.089966	203895200	Europe	EURONEXT100	$1.17	$8.97
2/10/20	$1,157	$1,159.84	$1,154.55	$1,159.84	$1,159.839966	172353400	Europe	EURONEXT100	($2.73)	$5.29
2/11/20	$1,166	$1,169.00	$1,164.16	$1,167.97	$1,167.969971	206719400	Europe	EURONEXT100	($1.87)	$4.84
2/12/20	$1,170	$1,177.68	$1,169.65	$1,177.67	$1,177.670044	242246600	Europe	EURONEXT100	($7.77)	$8.03
2/13/20	$1,172	$1,176.13	$1,163.21	$1,176.13	$1,176.130005	272136700	Europe	EURONEXT100	($4.60)	$12.92
2/14/20	$1,177	$1,177.71	$1,173.38	$1,174.35	$1,174.349976	204479200	Europe	EURONEXT100	$2.96	$4.33
2/17/20	$1,177	$1,178.36	$1,174.06	$1,176.46	$1,176.459961	140802900	Europe	EURONEXT100	$0.04	$4.30
2/18/20	$1,168	$1,175.59	$1,167.65	$1,172.73	$1,172.72998	216363200	Europe	EURONEXT100	($4.76)	$7.94
2/19/20	$1,177	$1,182.10	$1,175.04	$1,182.10	$1,182.099976	215731000	Europe	EURONEXT100	($5.09)	$7.06
2/20/20	$1,181	$1,181.24	$1,171.09	$1,171.09	$1,171.089966	229248800	Europe	EURONEXT100	$9.43	$10.15
2/21/20	$1,166	$1,171.10	$1,157.76	$1,164.17	$1,164.170044	238290800	Europe	EURONEXT100	$1.65	$13.34
2/24/20	$1,134	$1,134.15	$1,113.33	$1,120.45	$1,120.449951	379225400	Europe	EURONEXT100	$13.52	$20.82
2/25/20	$1,126	$1,127.54	$1,097.43	$1,099.27	$1,099.27002	335196000	Europe	EURONEXT100	$26.63	$30.11
2/26/20	$1,091	$1,103.69	$1,067.71	$1,099.41	$1,099.410034	392984900	Europe	EURONEXT100	($8.16)	$35.98
2/27/20	$1,077	$1,082.72	$1,045.66	$1,059.36	$1,059.359985	482892200	Europe	EURONEXT100	$18.03	$37.06
2/28/20	$1,026	$1,033.49	$1,007.93	$1,021.98	$1,021.97998	655553200	Europe	EURONEXT100	$3.64	$25.56
3/2/20	$1,041	$1,047.58	$1,002.86	$1,027.68	$1,027.680054	490681000	Europe	EURONEXT100	$12.90	$44.72
3/3/20	$1,043	$1,061.00	$1,036.59	$1,039.95	$1,039.949951	449032400	Europe	EURONEXT100	$3.18	$24.41
3/4/20	$1,038	$1,060.12	$1,034.29	$1,053.73	$1,053.72998	381763700	Europe	EURONEXT100	($15.33)	$25.83
3/5/20	$1,060	$1,060.44	$1,029.96	$1,036.08	$1,036.079956	382979900	Europe	EURONEXT100	$23.85	$30.48
3/6/20	$1,015	$1,020.59	$989.07	$994.77	$994.77002	465581400	Europe	EURONEXT100	$20.38	$31.52
3/9/20	$943	$944.32	$910.98	$914.32	$914.320007	766019800	Europe	EURONEXT100	$28.95	$33.34
3/10/20	$926	$956.39	$897.16	$901.50	$901.5	662435100	Europe	EURONEXT100	$24.55	$59.23
3/11/20	$917	$924.93	$894.47	$896.16	$896.159973	528786100	Europe	EURONEXT100	$20.70	$30.46
3/12/20	$851	$855.23	$785.45	$788.87	$788.869995	856804800	Europe	EURONEXT100	$61.67	$69.78
3/13/20	$824	$862.32	$790.09	$800.75	$800.75	797087400	Europe	EURONEXT100	$23.52	$72.23
3/16/20	$757	$768.53	$710.47	$755.08	$755.080017	736759800	Europe	EURONEXT100	$1.57	$58.06
3/17/20	$785	$785.14	$729.51	$772.34	$772.340027	608738100	Europe	EURONEXT100	$12.27	$55.63
3/18/20	$757	$759.32	$728.40	$733.93	$733.929993	536232000	Europe	EURONEXT100	$23.26	$30.92
3/19/20	$750	$761.47	$724.14	$756.95	$756.950012	574427200	Europe	EURONEXT100	($7.04)	$37.33
3/20/20	$795	$807.22	$780.54	$792.16	$792.159973	940519200	Europe	EURONEXT100	$3.18	$26.68
3/23/20	$757	$794.44	$751.55	$766.63	$766.630005	531479100	Europe	EURONEXT100	($9.67)	$42.89
3/24/20	$800	$829.31	$791.69	$829.31	$829.309998	506581000	Europe	EURONEXT100	($29.73)	$37.62
3/25/20	$849	$868.45	$824.05	$861.02	$861.02002	513897900	Europe	EURONEXT100	($11.79)	$44.40
3/26/20	$842	$881.91	$834.66	$881.91	$881.909973	439382100	Europe	EURONEXT100	($39.66)	$47.25
3/27/20	$861	$866.50	$832.80	$843.39	$843.390015	407858300	Europe	EURONEXT100	$17.27	$33.70
3/30/20	$848	$850.95	$820.56	$850.89	$850.890015	336435900	Europe	EURONEXT100	($3.37)	$30.39
3/31/20	$861	$868.55	$841.98	$858.11	$858.109985	416224000	Europe	EURONEXT100	$3.08	$26.57
4/1/20	$834	$835.81	$823.08	$827.86	$827.859985	386339800	Europe	EURONEXT100	$5.71	$12.73
4/2/20	$834	$839.58	$817.94	$832.84	$832.840027	399757100	Europe	EURONEXT100	$1.60	$21.64
4/3/20	$829	$831.61	$817.76	$819.98	$819.97998	410037000	Europe	EURONEXT100	$9.17	$13.85
4/6/20	$848	$856.17	$841.62	$854.82	$854.820007	381895900	Europe	EURONEXT100	($6.75)	$14.55
4/7/20	$880	$886.52	$861.43	$872.62	$872.619995	405080600	Europe	EURONEXT100	$7.50	$25.09
4/8/20	$866	$874.39	$856.63	$874.39	$874.390015	262515300	Europe	EURONEXT100	($8.22)	$17.76
4/9/20	$888	$894.71	$871.13	$887.87	$887.869995	353263700	Europe	EURONEXT100	($0.18)	$23.58
4/14/20	$897	$897.88	$885.64	$888.89	$888.890015	305191300	Europe	EURONEXT100	$7.98	$12.24
1/2/20	$41,340	$41,649.29	$41,328.45	$41,626.64	$41,626.64063	5300	India	SENSEX	($286.37)	$320.84
1/3/20	$41,635	$41,636.18	$41,348.68	$41,464.61	$41,464.60938	8900	India	SENSEX	$169.90	$287.50
1/6/20	$41,378	$41,378.34	$40,613.96	$40,676.63	$40,676.62891	8700	India	SENSEX	$701.71	$764.38
1/7/20	$40,983	$41,230.14	$40,727.37	$40,869.47	$40,869.46875	11900	India	SENSEX	$113.57	$502.77
1/8/20	$40,575	$40,866.36	$40,476.55	$40,817.74	$40,817.73828	18200	India	SENSEX	($242.91)	$389.81
1/9/20	$41,217	$41,482.12	$41,175.72	$41,452.35	$41,452.35156	7800	India	SENSEX	($235.68)	$306.40
1/10/20	$41,568	$41,775.11	$41,447.80	$41,599.72	$41,599.71875	13200	India	SENSEX	($31.52)	$327.31
1/13/20	$41,788	$41,899.63	$41,720.76	$41,859.69	$41,859.69141	10600	India	SENSEX	($71.48)	$178.87
1/14/20	$41,883	$41,994.26	$41,770.90	$41,952.63	$41,952.62891	14100	India	SENSEX	($69.54)	$223.36
1/15/20	$41,970	$41,969.86	$41,648.11	$41,872.73	$41,872.73047	6100	India	SENSEX	$97.13	$321.75
1/16/20	$41,925	$42,059.45	$41,812.28	$41,932.56	$41,932.55859	6600	India	SENSEX	($7.82)	$247.17
1/17/20	$41,929	$42,063.93	$41,850.29	$41,945.37	$41,945.37109	9500	India	SENSEX	($16.35)	$213.64
1/20/20	$42,263	$42,273.87	$41,503.37	$41,528.91	$41,528.91016	7500	India	SENSEX	$734.09	$770.50
1/21/20	$41,488	$41,532.59	$41,294.30	$41,323.81	$41,323.80859	8900	India	SENSEX	$163.76	$238.29
1/22/20	$41,467	$41,532.29	$41,059.04	$41,115.38	$41,115.37891	7700	India	SENSEX	$351.75	$473.25
1/23/20	$41,192	$41,413.96	$41,098.91	$41,386.40	$41,386.39844	9900	India	SENSEX	($194.90)	$315.05
1/24/20	$41,377	$41,697.03	$41,275.60	$41,613.19	$41,613.19141	6600	India	SENSEX	($236.15)	$421.43
1/27/20	$41,511	$41,516.27	$41,122.48	$41,155.12	$41,155.12109	7000	India	SENSEX	$355.56	$393.79
1/28/20	$41,300	$41,333.25	$40,869.75	$40,966.86	$40,966.85938	9800	India	SENSEX	$332.82	$463.50
1/29/20	$41,132	$41,334.86	$41,108.19	$41,198.66	$41,198.66016	7800	India	SENSEX	($67.09)	$226.67
1/30/20	$41,380	$41,380.14	$40,829.91	$40,913.82	$40,913.82031	6700	India	SENSEX	$466.32	$550.23
1/31/20	$41,147	$41,154.49	$40,671.01	$40,723.49	$40,723.48828	11500	India	SENSEX	$423.07	$483.48
2/3/20	$39,701	$40,014.90	$39,563.07	$39,872.31	$39,872.30859	10600	India	SENSEX	($171.29)	$451.83
2/4/20	$40,179	$40,818.94	$40,117.46	$40,789.38	$40,789.37891	15300	India	SENSEX	($610.64)	$701.48
2/5/20	$40,922	$41,177.00	$40,703.32	$41,142.66	$41,142.66016	13900	India	SENSEX	($220.95)	$473.68
2/6/20	$41,209	$41,405.43	$41,113.11	$41,306.03	$41,306.03125	15000	India	SENSEX	($96.90)	$292.32
2/7/20	$41,394	$41,394.41	$41,073.36	$41,141.85	$41,141.85156	15300	India	SENSEX	$252.56	$321.05
2/10/20	$41,167	$41,172.06	$40,798.98	$40,979.62	$40,979.62109	15200	India	SENSEX	$187.10	$373.08
2/11/20	$41,183	$41,444.34	$41,179.14	$41,216.14	$41,216.14063	7700	India	SENSEX	($32.75)	$265.20
2/12/20	$41,331	$41,671.86	$41,330.85	$41,565.90	$41,565.89844	9600	India	SENSEX	($235.05)	$341.01
2/13/20	$41,707	$41,709.30	$41,338.31	$41,459.79	$41,459.78906	9100	India	SENSEX	$247.42	$370.99
2/14/20	$41,510	$41,702.36	$41,183.13	$41,257.74	$41,257.73828	9800	India	SENSEX	$252.45	$519.23
2/17/20	$41,324	$41,420.34	$41,030.58	$41,055.69	$41,055.69141	6900	India	SENSEX	$268.35	$389.76
2/18/20	$41,042	$41,042.46	$40,610.95	$40,894.38	$40,894.37891	12300	India	SENSEX	$148.08	$431.51
2/19/20	$41,122	$41,357.16	$41,048.93	$41,323.00	$41,323	5600	India	SENSEX	($201.49)	$308.23
2/20/20	$41,335	$41,399.93	$41,134.31	$41,170.12	$41,170.12109	8400	India	SENSEX	$164.84	$265.62
2/24/20	$41,037	$41,037.01	$40,306.36	$40,363.23	$40,363.23047	8100	India	SENSEX	$673.78	$730.65
2/25/20	$40,498	$40,536.00	$40,220.59	$40,281.20	$40,281.19922	7300	India	SENSEX	$216.52	$315.41
2/26/20	$40,195	$40,255.39	$39,760.39	$39,888.96	$39,888.96094	9000	India	SENSEX	$305.93	$495.00
2/27/20	$39,948	$39,947.80	$39,423.27	$39,745.66	$39,745.66016	9600	India	SENSEX	$202.14	$524.53
2/28/20	$39,087	$39,087.47	$38,219.97	$38,297.29	$38,297.28906	12700	India	SENSEX	$790.18	$867.50
3/2/20	$38,911	$39,083.17	$37,785.99	$38,144.02	$38,144.01953	13400	India	SENSEX	$766.93	$1,297.18
3/3/20	$38,481	$38,754.24	$38,142.30	$38,623.70	$38,623.69922	10600	India	SENSEX	($142.81)	$611.94
3/4/20	$38,716	$38,791.70	$37,846.10	$38,409.48	$38,409.48047	15300	India	SENSEX	$306.24	$945.60
3/5/20	$38,604	$38,887.80	$38,386.68	$38,470.61	$38,470.60938	13500	India	SENSEX	$133.64	$501.12
3/6/20	$37,614	$37,747.07	$37,011.09	$37,576.62	$37,576.62109	19000	India	SENSEX	$37.34	$735.98
3/9/20	$36,950	$36,950.20	$35,109.18	$35,634.95	$35,634.94922	18800	India	SENSEX	$1,315.25	$1,841.02
3/11/20	$35,469	$36,021.51	$35,261.92	$35,697.40	$35,697.39844	27900	India	SENSEX	($228.50)	$759.59
3/12/20	$34,473	$34,472.50	$32,493.10	$32,778.14	$32,778.14063	25200	India	SENSEX	$1,694.36	$1,979.40
3/13/20	$31,214	$34,769.48	$29,388.97	$34,103.48	$34,103.48047	32600	India	SENSEX	($2,889.35)	$5,380.51
3/16/20	$33,103	$33,103.24	$31,276.30	$31,390.07	$31,390.07031	18100	India	SENSEX	$1,713.17	$1,826.94
3/17/20	$31,612	$32,047.98	$30,394.94	$30,579.09	$30,579.08984	21500	India	SENSEX	$1,032.48	$1,653.04
3/18/20	$30,969	$31,101.77	$28,613.05	$28,869.51	$28,869.50977	31300	India	SENSEX	$2,099.33	$2,488.72
3/19/20	$27,773	$29,370.53	$26,714.46	$28,288.23	$28,288.23047	33200	India	SENSEX	($514.87)	$2,656.07
3/20/20	$28,461	$30,418.20	$27,932.67	$29,915.96	$29,915.96094	32100	India	SENSEX	($1,455.14)	$2,485.53
3/23/20	$27,609	$27,900.83	$25,880.83	$25,981.24	$25,981.24023	21800	India	SENSEX	$1,627.56	$2,020.00
3/24/20	$27,056	$27,462.87	$25,638.90	$26,674.03	$26,674.0293	24700	India	SENSEX	$382.20	$1,823.97
3/25/20	$26,500	$28,790.19	$26,359.91	$28,535.78	$28,535.7793	141500	India	SENSEX	($2,035.97)	$2,430.28
3/26/20	$29,074	$30,099.91	$28,566.34	$29,946.77	$29,946.76953	35000	India	SENSEX	($873.06)	$1,533.57
3/27/20	$30,748	$31,126.03	$29,346.99	$29,815.59	$29,815.58984	116900	India	SENSEX	$932.22	$1,779.04
3/30/20	$29,227	$29,497.57	$28,290.99	$28,440.32	$28,440.32031	23200	India	SENSEX	$786.23	$1,206.58
3/31/20	$29,295	$29,770.88	$28,667.36	$29,468.49	$29,468.49023	26400	India	SENSEX	($173.55)	$1,103.52
4/1/20	$29,505	$29,505.98	$28,073.43	$28,265.31	$28,265.31055	18000	India	SENSEX	$1,240.02	$1,432.55
4/3/20	$28,624	$28,639.12	$27,500.79	$27,590.95	$27,590.94922	18900	India	SENSEX	$1,032.58	$1,138.33
4/7/20	$28,898	$30,157.65	$28,602.31	$30,067.21	$30,067.21094	21900	India	SENSEX	($1,168.85)	$1,555.34
4/8/20	$29,702	$31,227.97	$29,602.94	$29,893.96	$29,893.96094	24700	India	SENSEX	($192.04)	$1,625.03
4/9/20	$30,571	$31,225.20	$30,420.22	$31,159.62	$31,159.61914	18800	India	SENSEX	($588.43)	$804.98
4/13/20	$31,196	$31,195.72	$30,474.15	$30,690.02	$30,690.01953	16100	India	SENSEX	$505.70	$721.57
1/6/20	$23,320	$23,365.36	$23,148.53	$23,204.86	$23,204.859375	72800	Japan	NIKKEI 225	$114.90	$216.83
1/7/20	$23,320	$23,577.44	$23,299.92	$23,575.72	$23,575.720703	64300	Japan	NIKKEI 225	($255.60)	$277.52
1/8/20	$23,217	$23,303.21	$22,951.18	$23,204.76	$23,204.759766	79400	Japan	NIKKEI 225	$12.73	$352.03
1/9/20	$23,530	$23,767.09	$23,506.15	$23,739.87	$23,739.869141	62200	Japan	NIKKEI 225	($209.58)	$260.94
1/10/20	$23,813	$23,903.29	$23,761.08	$23,850.57	$23,850.570313	55900	Japan	NIKKEI 225	($37.29)	$142.21
1/14/20	$23,969	$24,059.86	$23,951.66	$24,025.17	$24,025.169922	64200	Japan	NIKKEI 225	($56.13)	$108.20
1/15/20	$23,923	$23,997.39	$23,875.82	$23,916.58	$23,916.580078	57200	Japan	NIKKEI 225	$6.90	$121.57
1/16/20	$23,960	$23,975.38	$23,905.38	$23,933.13	$23,933.130859	55400	Japan	NIKKEI 225	$27.07	$70.00
1/17/20	$24,103	$24,115.95	$24,013.75	$24,041.26	$24,041.259766	59400	Japan	NIKKEI 225	$62.19	$102.20
1/20/20	$24,081	$24,108.11	$24,061.67	$24,083.51	$24,083.509766	38300	Japan	NIKKEI 225	($2.83)	$46.44
1/21/20	$24,073	$24,081.75	$23,843.48	$23,864.56	$23,864.560547	44600	Japan	NIKKEI 225	$208.25	$238.27
1/22/20	$23,835	$24,040.87	$23,831.10	$24,031.35	$24,031.349609	49000	Japan	NIKKEI 225	($195.86)	$209.77
1/23/20	$23,844	$23,910.01	$23,779.23	$23,795.44	$23,795.439453	55500	Japan	NIKKEI 225	$48.07	$130.78
1/24/20	$23,850	$23,869.38	$23,755.32	$23,827.18	$23,827.179688	48700	Japan	NIKKEI 225	$22.94	$114.06
1/27/20	$23,428	$23,463.89	$23,317.32	$23,343.51	$23,343.509766	62400	Japan	NIKKEI 225	$84.39	$146.57
1/28/20	$23,127	$23,243.36	$23,115.15	$23,215.71	$23,215.710938	64400	Japan	NIKKEI 225	($88.78)	$128.21
1/29/20	$23,309	$23,392.61	$23,214.28	$23,379.40	$23,379.400391	54900	Japan	NIKKEI 225	($70.08)	$178.33
1/30/20	$23,285	$23,318.57	$22,892.95	$22,977.75	$22,977.75	69600	Japan	NIKKEI 225	$306.83	$425.62
1/31/20	$23,149	$23,421.59	$23,139.98	$23,205.18	$23,205.179688	75400	Japan	NIKKEI 225	($56.26)	$281.61
2/3/20	$22,874	$23,023.73	$22,775.92	$22,971.94	$22,971.939453	72500	Japan	NIKKEI 225	($97.67)	$247.81
2/4/20	$22,881	$23,118.13	$22,854.45	$23,084.59	$23,084.589844	67900	Japan	NIKKEI 225	($203.46)	$263.68
2/5/20	$23,351	$23,414.69	$23,241.64	$23,319.56	$23,319.560547	70300	Japan	NIKKEI 225	$31.91	$173.05
2/6/20	$23,641	$23,995.37	$23,625.13	$23,873.59	$23,873.589844	95100	Japan	NIKKEI 225	($232.49)	$370.24
2/7/20	$23,899	$23,943.45	$23,759.42	$23,827.98	$23,827.980469	65400	Japan	NIKKEI 225	$71.03	$184.03
2/10/20	$23,632	$23,788.25	$23,621.72	$23,685.98	$23,685.980469	56500	Japan	NIKKEI 225	($54.19)	$166.53
2/12/20	$23,741	$23,869.73	$23,693.72	$23,861.21	$23,861.210938	74600	Japan	NIKKEI 225	($120.00)	$176.01
2/13/20	$23,850	$23,908.85	$23,784.31	$23,827.73	$23,827.730469	64500	Japan	NIKKEI 225	$22.03	$124.54
2/14/20	$23,715	$23,738.42	$23,603.48	$23,687.59	$23,687.589844	69100	Japan	NIKKEI 225	$26.93	$134.94
